timestamp,actual,predicted,lower_95,upper_95
2016-02-01 00:00:00,0.7151933333333333,0.6740871906812754,0.6204086069329551,0.878902503617948
2016-02-01 00:15:00,0.72114,0.678420017417465,0.6206785606277984,0.8974568910149363
2016-02-01 00:30:00,0.76342,0.6917741652525675,0.6293580191515109,0.9490469487421768
2016-02-01 00:45:00,0.7730333333333334,0.7134015713401297,0.6300802008760014,1.047969442457469
2016-02-01 01:00:00,0.84456,0.732366694536545,0.6281583066009945,1.1658790780627573
2016-02-01 01:15:00,0.8564333333333334,0.7681050926070038,0.6348512257127861,1.2693029013624622
2016-02-01 01:30:00,0.87078,0.7747458322866454,0.635080539836977,1.276862375933965
2016-02-01 01:45:00,0.8406733333333333,0.7733692973516112,0.6365804154893118,1.2636177685396448
2016-02-01 02:00:00,0.8470066666666667,0.772065765510783,0.6276037149082664,1.2378688418279846
2016-02-01 02:15:00,0.8494333333333334,0.7840125191917421,0.625246622102348,1.2187954615977308
2016-02-01 02:30:00,0.8475533333333334,0.7928225685856379,0.643568495363115,1.2051606562347115
2016-02-01 02:45:00,0.8409066666666667,0.7905029951696035,0.6421472616719762,1.1651112743633112
2016-02-01 03:00:00,0.8340466666666667,0.8065799716070884,0.637576244392483,1.1367067573718423
2016-02-01 03:15:00,0.78174,0.8119047116635216,0.6315305543211208,1.0946964749530061
2016-02-01 03:30:00,0.6714133333333334,0.8057992238030094,0.6292328002552684,1.083274575639528
2016-02-01 03:45:00,0.7006133333333333,0.8256440820962573,0.6467180548171844,1.10054770496065
2016-02-01 04:00:00,0.6864933333333333,0.8330934618031444,0.6458174026622021,1.216032071147143
2016-02-01 04:15:00,0.6787733333333333,0.8839985175059524,0.6465230936004605,1.3148753527475263
2016-02-01 04:30:00,0.6505466666666667,0.886245699709962,0.6494553450287057,1.4084089180116441
2016-02-01 04:45:00,0.66142,0.9507354974172958,0.6661837615663719,1.5716891361038283
2016-02-01 05:00:00,0.8544,1.1855529328517955,0.7258093561248005,2.0970191294380447
2016-02-08 00:00:00,1.28072,1.3383866666666668,1.0339078616459054,1.8652803420534456
2016-02-08 00:15:00,1.19172,0.8521385225031013,0.6612937024130389,1.204231015202196
2016-02-08 00:30:00,1.07494,0.8516164811699817,0.6614582388655547,1.2067593430939056
2016-02-08 00:45:00,1.0200466666666663,0.9929545886976685,0.7118105265386001,1.3443546739505534
2016-02-08 01:00:00,0.8497933333333333,0.9968450871197189,0.7082714530352043,1.371065600468137
2016-02-08 01:15:00,0.8558266666666666,0.9965702029897677,0.7158261506243423,1.365644089528151
2016-02-08 01:30:00,0.8499733333333332,0.9893294837435187,0.7128594977836871,1.3956458190791892
2016-02-08 01:45:00,0.8412466666666667,0.9629611324252311,0.715228926006067,1.3342251709632051
2016-02-08 02:00:00,0.8648,0.9735224626031735,0.7065912731911063,1.3348499520363013
2016-02-08 02:15:00,0.8646466666666667,0.9709144958264405,0.7135559342355392,1.3868495553107227
2016-02-08 02:30:00,0.8367733333333334,0.983095915432259,0.7183734708808048,1.5135902791558593
2016-02-08 02:45:00,0.8522133333333334,0.9646374281614128,0.7149425239438956,1.5422943900572808
2016-02-08 03:00:00,0.8400133333333333,0.9645388538838705,0.7143179976745375,1.6070925224166472
2016-02-08 03:15:00,0.8821333333333333,1.0831026309167027,0.7186183948645398,1.9090664430422801
2016-02-08 03:30:00,0.8736666666666667,1.1363004858016568,0.7134888492656609,2.1655074710848097
2016-02-08 03:45:00,0.8796133333333334,1.1988315917391867,0.7148612720876472,2.37788468899851
2016-02-08 04:00:00,0.8467866666666667,1.3177387819120356,0.7766451239939415,2.864887652043727
2016-02-08 04:15:00,0.8806066666666666,1.50806992017882,0.9194622096150478,3.5800167864909116
2016-02-08 04:30:00,0.98144,1.6856843557955885,0.9275146921846025,4.391500773232927
2016-02-08 04:45:00,0.77922,2.2418533391398423,0.9659124558394382,4.666636949746448
2016-02-08 05:00:00,0.89116,3.43146981705839,1.2139849261570965,6.00616410461821
2016-02-08 05:15:00,0.9646466666666668,3.761589684049506,1.2260838457630787,6.203103413373207
2016-02-08 05:30:00,1.4198266666666666,4.343865312854231,1.266808644771776,7.151796805751264
2016-02-08 05:45:00,1.86174,5.033462947693418,1.372653513455017,7.587508476181451
2016-02-15 00:00:00,0.7201933333333332,0.7029533333333333,0.6396477505458191,0.7662589161208474
2016-02-15 00:15:00,0.7682733333333334,0.7684976635413147,0.6706812323667046,0.8663140947159248
2016-02-15 00:30:00,0.7605066666666667,0.7933971386972948,0.6836141562852824,0.903180121109307
2016-02-15 00:45:00,0.7852066666666667,0.8459100347116535,0.6985042533470492,0.9933158160762579
2016-02-15 01:00:00,0.8691800000000001,0.890962347166528,0.6958010350391675,1.0861236592938883
2016-02-15 01:15:00,0.8484933333333333,0.9426400684883579,0.6679531407500738,1.217326996226642
2016-02-15 01:30:00,0.87072,0.9999591376987902,0.5984896231722975,1.401428652225283
2016-02-15 01:45:00,0.83428,1.0542346921042043,0.5318310892894063,1.576638294919002
2016-02-15 02:00:00,0.8216199999999999,1.0987947112321772,0.45255498147389417,1.7450344409904601
2016-02-15 02:15:00,0.8485333333333334,1.1990016719210121,0.2701982105508559,2.1278051332911683
2016-02-15 02:30:00,0.8427266666666667,1.2427023401396284,0.23594939404142817,2.2494552862378288
2016-02-15 02:45:00,0.8778,1.3189218819742885,-0.042421395549340636,2.680265159497918
2016-02-15 03:00:00,0.8343933333333333,1.4528118861755923,-0.18918987581721586,3.0948136481684005
