timestamp,actual,predicted,lower_95,upper_95
2016-02-01 00:00:00,16.633513333333333,15.90511049747567,15.798716710478427,16.30824537255372
2016-02-01 00:15:00,16.516479999999998,15.90512099837844,15.788063916188033,16.309571563075774
2016-02-01 00:30:00,16.410446666666665,15.930452892885647,15.804798535185025,16.34705544321097
2016-02-01 00:45:00,16.350986666666667,15.963235265312937,15.842998425013011,16.405769668583726
2016-02-01 01:00:00,16.026619999999998,15.997002275171749,15.869435685130341,16.462034888183307
2016-02-01 01:15:00,16.02268,16.010061589099365,15.8619352878446,16.484557075323615
2016-02-01 01:30:00,16.030306666666668,16.009460441492628,15.84303917829115,16.513973307724257
2016-02-01 01:45:00,16.01776,16.069840074375577,15.881705067907482,16.607098760690313
2016-02-01 02:00:00,15.975493333333333,16.13270005127559,15.900550800893587,16.723294214533652
2016-02-01 02:15:00,15.987906666666667,16.20851789500341,15.945842046909117,16.851926215856192
2016-02-01 02:30:00,15.731573333333332,16.320967126340186,16.01614860624703,16.989656213623036
2016-02-01 02:45:00,15.72698,16.425071396764572,16.064388664882863,17.26535188527732
2016-02-01 03:00:00,15.728653333333334,16.52343149722996,16.101496002444257,17.450926925879628
2016-02-01 03:15:00,15.695073333333331,16.635868292517976,16.134552727814054,17.57873684775519
2016-02-01 03:30:00,15.65358,16.849761613216828,16.229563668933885,17.81207143180704
2016-02-01 03:45:00,15.671273333333334,17.082999414245087,16.346903957790254,18.039032734920582
2016-02-01 04:00:00,15.637753333333334,17.326364925921048,16.44298180220744,18.348649310120233
2016-02-01 04:15:00,15.77396,17.671764909037357,16.788092391369606,18.641951342125182
2016-02-01 04:30:00,16.141473333333334,17.912221801482346,17.02196322858709,18.912319148873515
2016-02-01 04:45:00,16.12798666666667,18.143493669089025,17.13971433259858,19.38219065312303
2016-02-01 05:00:00,16.14712666666667,18.452124083392462,17.376621242755203,19.932735839896736
2016-02-08 00:00:00,16.035453333333333,15.967685666666664,15.517930252342566,16.092117572522277
2016-02-08 00:15:00,16.098200000000002,15.97592028259928,15.659381018087121,16.092117572522277
2016-02-08 00:30:00,16.069753333333335,15.97592028259928,15.81315318983593,16.092117572522277
2016-02-08 00:45:00,16.068446666666667,15.97592028259928,15.786320558933706,16.092117572522277
2016-02-08 01:00:00,16.090746666666668,15.951403522679243,15.75477314973027,16.092117572522277
2016-02-08 01:15:00,16.08806,15.905055715665636,15.68117695724371,16.092117572522277
2016-02-08 01:30:00,16.051866666666665,15.850201835386736,15.610368064386396,16.088922348100894
2016-02-08 01:45:00,16.0891,15.796524458599388,15.557328531265972,16.056396578927618
2016-02-08 02:00:00,16.11618,15.743701698336992,15.511009954093995,15.967686143296774
2016-02-08 02:15:00,16.108106666666668,15.691266934583705,15.466146281223551,15.90081232252708
2016-02-08 02:30:00,15.97498,15.638229430960441,15.433614267589348,15.851444153922593
2016-02-08 02:45:00,15.72288,15.584772732504792,15.403607148173329,15.809514426851054
2016-02-08 03:00:00,15.8082,15.531225992886343,15.399490403813859,15.770427930092186
2016-02-08 03:15:00,15.791373333333333,15.50619611151594,15.399490403813859,15.72886157696781
2016-02-08 03:30:00,15.773,15.504463063224964,15.399490403813859,15.646775614881363
2016-02-08 03:45:00,15.81818,15.504463063224964,15.399490403813859,15.633968719268873
2016-02-08 04:00:00,15.81482,15.504463063224964,15.399490403813859,15.683435656502317
2016-02-08 04:15:00,15.843286666666668,15.520944824085804,15.399490403813859,15.837534321014939
2016-02-08 04:30:00,15.918933333333332,15.553240592955955,15.399490403813859,16.01450471177383
2016-02-08 04:45:00,16.61488,15.623732797647715,15.399490403813859,16.21656184220459
2016-02-08 05:00:00,17.374166666666667,15.728189995034946,15.399490403813859,16.543350305041876
2016-02-08 05:15:00,17.60792,15.853575955324278,15.43189900065379,17.091579325770308
2016-02-08 05:30:00,18.135086666666663,16.026814709876525,15.52804705131618,17.78637239026568
2016-02-08 05:45:00,18.3914,16.29048737719883,15.598591258849083,18.44313671592198
2016-02-15 00:00:00,15.866586666666668,15.777713333333336,15.511932097334265,16.224216482919555
2016-02-15 00:15:00,15.89428,15.88589832929288,15.627775469998086,16.332543034579604
2016-02-15 00:30:00,15.970653333333331,15.83550318710211,15.580574629531089,16.171985517575322
2016-02-15 00:45:00,15.955626666666666,15.773140838427011,15.494039975766679,16.105300703363532
2016-02-15 01:00:00,16.07632,15.707406208549484,15.515498799743531,15.9588141568668
2016-02-15 01:15:00,15.735866666666668,15.71476428981644,15.67149533691962,15.877962062772147
2016-02-15 01:30:00,15.726773333333334,15.713518734659788,15.626407578303802,15.879028968875277
2016-02-15 01:45:00,15.751686666666666,15.715001208585182,15.616780393310371,16.02410173444979
2016-02-15 02:00:00,15.675133333333331,15.710881340729683,15.61454822563495,16.07770202421184
2016-02-15 02:15:00,15.64146,15.768909810052808,15.607506795299972,16.08294493717599
2016-02-15 02:30:00,15.654673333333331,15.868987430992403,15.598674038760327,16.111686389995505
2016-02-15 02:45:00,15.683853333333332,15.955008100961967,15.598819760915713,16.21466252827767
2016-02-15 03:00:00,15.60654,16.07884974043055,15.49261876656402,16.40740226582782
2016-02-15 03:15:00,15.77868,16.09685891902966,15.467562822399053,16.561525008002427
2016-02-15 03:30:00,15.811373333333334,16.11548099310881,15.46873272230582,16.78787100286582
2016-02-15 03:45:00,15.754466666666668,16.16395755490364,15.452104730700214,16.82579204122338
2016-02-15 04:00:00,15.77742,16.332710308533464,15.430171457220723,16.838397984576496
2016-02-15 04:15:00,16.16425333333333,16.519230679366082,15.43189852397158,17.20072337304131
