timestamp,actual,predicted,lower_95,upper_95
2016-02-01 00:00:00,0.3479999999999563,0.5623927722674983,0.3188081298996635,1.0513635315259482
2016-02-01 00:15:00,0.3320000000003347,0.5752335875429164,0.3198081349064537,1.081896867380558
2016-02-01 00:30:00,0.2680000000000291,0.5578198435703687,0.3028748005359995,1.0787635326643967
2016-02-01 00:45:00,0.3319999999985157,0.5743964896016897,0.32147480197048467,1.086163531518001
2016-02-01 01:00:00,0.3120000000017171,0.5690564486237661,0.31867480225658695,1.0881635325908845
2016-02-01 01:15:00,0.3479999999999563,0.5592918771325264,0.32727480031347556,1.0616301998754525
2016-02-01 01:30:00,0.3319999999985157,0.5709227301738693,0.3238081330785779,1.0716302015145802
2016-02-01 01:45:00,0.2800000000006548,0.5666242746979092,0.31280813711182553,1.0777635308861917
2016-02-01 02:00:00,0.3279999999995198,0.5707283324022886,0.3137414688596753,1.094830200350303
2016-02-01 02:15:00,0.272000000000844,0.5693958653147776,0.33080813435014367,1.0706968680282618
2016-02-01 02:30:00,0.3279999999995198,0.5692535054989849,0.32814146227932256,1.073163534230012
2016-02-01 02:45:00,0.2680000000000291,0.5703880634534996,0.3304747968643534,1.0724968667090122
2016-02-01 03:00:00,0.3919999999998254,0.5669944356102469,0.32520813591575903,1.0633635310093745
2016-02-01 03:15:00,0.3400000000001455,0.5794391668586227,0.323541468851728,1.087430198268114
2016-02-01 03:30:00,0.3119999999998981,0.580499284919012,0.3408748010525731,1.0669635315994606
2016-02-01 03:45:00,0.3999999999996362,0.594640764238891,0.34727480110820413,1.087430198268114
2016-02-01 04:00:00,0.4360000000015134,0.5852871626274115,0.33080813435014367,1.0978301983585144
2016-02-01 04:15:00,0.5119999999988067,0.6072513950262673,0.3669414644171425,1.1351635329062923
2016-02-01 04:30:00,0.3320000000003347,0.6148700897016037,0.35487479664182936,1.1677635331275746
2016-02-01 04:45:00,0.5079999999998108,0.64894785849841,0.37807480044460573,1.266763532932618
2016-02-01 05:00:00,0.407999999999447,0.6555279248470938,0.3765066827068357,1.2227635356545632
2016-02-08 00:00:00,0.3680000000003929,0.5791953817616756,0.5745879348208216,0.5833851404315838
2016-02-08 00:15:00,0.3119999999998981,0.5803537337431587,0.5734507703127398,0.5866524857715492
2016-02-08 00:30:00,0.3879999999990104,0.581173148519075,0.5717966172739143,0.5898996937100839
2016-02-08 00:45:00,0.3800000000010186,0.5815200790572065,0.5691660098802571,0.5935467281691515
2016-02-08 01:00:00,0.3079999999990832,0.5812841554306629,0.5651479497774529,0.597188049649882
2016-02-08 01:15:00,0.4000000000014552,0.5803822108407393,0.5596639675515273,0.600436865863233
2016-02-08 01:30:00,0.3599999999987631,0.5787735135889246,0.5534885334060261,0.6031397098807919
2016-02-08 01:45:00,0.3919999999998254,0.5764531980249792,0.5468733271054327,0.6047518112014146
2016-02-08 02:00:00,0.452000000001135,0.5734473071968779,0.5399604324306106,0.605725111171272
2016-02-08 02:15:00,0.3079999999990832,0.5697501148116241,0.5330233457944256,0.6061566978118883
2016-02-08 02:30:00,0.3800000000010186,0.5646657696839169,0.526372916947503,0.6052775013942824
2016-02-08 02:45:00,0.3879999999990104,0.559004616910903,0.5202796469936287,0.6029153915378478
2016-02-08 03:00:00,0.4279999999998836,0.5529155773156295,0.5149472607490497,0.5990208889479535
2016-02-08 03:15:00,0.3760000000002037,0.5465666760863654,0.5106710535173172,0.5936119366766681
2016-02-08 03:30:00,0.4400000000005093,0.5400381846192814,0.5077187659025653,0.5880520457542943
2016-02-08 03:45:00,0.3879999999990104,0.533537852454313,0.5062008262511604,0.582142364038215
2016-02-08 04:00:00,0.4760000000005675,0.527269996740233,0.5057404872491197,0.5753222372197158
2016-02-08 04:15:00,0.4159999999992578,0.5213981259233731,0.5011770701605351,0.5672298736193963
2016-02-08 04:30:00,0.4760000000005675,0.5160336057546764,0.4957188619155062,0.5618565860142967
2016-02-08 04:45:00,0.3999999999996362,0.5113015702592345,0.49041830122263885,0.5603982636506792
2016-02-08 05:00:00,0.5120000000006257,0.5073910811353715,0.4858180610556888,0.5597012800889783
2016-02-08 05:15:00,0.5519999999996799,0.5043898964721705,0.4805256351245429,0.5598279440964319
2016-02-08 05:30:00,0.4200000000000727,0.5023523415161102,0.4751529961502645,0.5607957689568015
2016-02-08 05:45:00,0.5879999999997381,0.5013223320541523,0.47102380563481505,0.5626210557335721
2016-02-15 00:00:00,0.3120000000017171,0.3599999999987631,0.09027764858582238,0.9429551347720215
2016-02-15 00:15:00,0.3559999999997671,0.31934648036653124,0.07952683473374172,0.8342116228339128
2016-02-15 00:30:00,0.2839999999996507,0.32282630483532665,0.08009820655427011,0.84017051656964
2016-02-15 00:45:00,0.3600000000005821,0.324922103488038,0.08019520661885036,0.8425650437885884
2016-02-15 01:00:00,0.3879999999990104,0.32663110801895057,0.08004515762513013,0.843806334688324
2016-02-15 01:15:00,0.3400000000001455,0.33750141324702376,0.0830026864058618,0.8609303422136314
2016-02-15 01:30:00,0.3479999999999563,0.34204599947211745,0.08261483670432165,0.8633214900873734
2016-02-15 01:45:00,0.2919999999994616,0.3502184086177214,0.0853735842385498,0.8792059291535838
2016-02-15 02:00:00,0.3479999999999563,0.35697586227539374,0.08576336148563969,0.8867829943425187
2016-02-15 02:15:00,0.3600000000005821,0.3670684132083028,0.08792621412041653,0.9002604151671382
2016-02-15 02:30:00,0.4840000000003783,0.3780717089279296,0.08969730683791986,0.9121858512066217
2016-02-15 02:45:00,0.3999999999996362,0.390852309008741,0.09105740221985553,0.9274747916051472
